algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.002465797,1.5163398692810457,14.800000190734863,87,25,5,FiniteSteps123,13,53,5,4,origB2,72,232,72,5,1,3.3433439999999996,MaxSatDddLadderScl,0.000114342,ok,0.002578383,5,3,45,5
0.0025992289999999998,2.0,16.799999237060547,136,20,5,FiniteSteps123,14,50,5,6,origB3,161,346,161,5,1,3.5087360000000003,MaxSatDddLadderScl,0.0001015,ok,0.00270006,5,5,38,5
0.0065097869999999995,1.7887537993920972,15.949999809265137,2246,25,16,FiniteSteps123,15,100,16,13,origB4,448,1177,448,16,1,8.007277,MaxSatDddLadderScl,0.000675562,ok,0.007184403,20,38,44,16
0.0029867739999999998,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,105,293,105,2,1,3.830178,MaxSatDddLadderScl,0.000112571,ok,0.003098684,5,3,66,2
0.001909279,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,0,159,0,2,1,2.4982849999999996,MaxSatDddLadderScl,7.246e-06,ok,0.001915762,5,0,0,2
0.010492692000000001,2.7976190476190474,15.25,2865,25,25,FiniteSteps123,18,124,25,26,origB7,1371,2115,1371,25,1,14.24903,MaxSatDddLadderScl,0.003053061,ok,0.013544795,24,49,48,25
0.001584841,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,0,141,0,6,1,2.152807,MaxSatDddLadderScl,8.255e-06,ok,0.00159229,5,0,0,6
0.003299962,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,327,548,327,7,1,4.252907,MaxSatDddLadderScl,0.000387823,ok,0.003687135,7,9,78,7
0.002576024,2.663157894736842,11.375,130,25,10,FiniteSteps123,21,64,10,8,origB10,286,506,286,10,1,3.407947,MaxSatDddLadderScl,0.000238616,ok,0.002814026,8,12,40,10
0.009853201999999998,2.6150943396226416,15.399999618530273,3202,25,23,FiniteSteps123,22,112,23,27,origB11,1224,2079,1224,23,1,12.962336,MaxSatDddLadderScl,0.002474701,ok,0.012327169,25,65,22,23
