algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
81.818570925,4.494565217391305,19.214284896850586,1175,33,3122,Continuous,,,51,189,3122,18,stationA4,101,2481,1567,189,1,103711.21520600001,SatDddSclFreshAddClauses,21.166624167,ok,77606.712895,24.379482,102984.651498,102984.651498,102.985194809,14,64,119,3122,1
98.718712243,4.5021097046413505,19.25,876,33,,Continuous,,,52,141,0,22,stationA5,104,2134,1278,140,2,122436.449099,SatDddSclFreshAddClauses,22.900459648000002,timeout,19054.145422,25.099418,,,121.619171512,12,63,72,3306,1
9.399966821,2.65359477124183,18.625,307,33,2149,Continuous,,,53,170,2149,11,stationA6,20,812,436,170,1,11037.417113,SatDddSclFreshAddClauses,1.5598177290000002,ok,10644.537753999999,19.002313,10959.429735,10959.429735,10.959784262,8,15,149,2149,1
16.442024071,3.585714285714286,12.625,126,33,1762,Continuous,,,54,202,1762,10,stationA7,17,753,481,202,2,19843.022924,SatDddSclFreshAddClauses,3.29311276,ok,19353.725617999997,18.173424,19734.053772,19734.053772,19.735136535,8,10,183,1762,1
,,19.88888931274414,4862,33,,Continuous,,,55,,,,stationA8,,,,,,46250.691319,SatDddSclFreshAddClauses,,oom,,,,,,27,,,,
108.75371205500001,4.364963503649635,20.049999237060547,2616,33,,Continuous,,,56,112,0,28,stationA9,201,3588,2022,111,1,140677.993829,SatDddSclFreshAddClauses,26.900763338,timeout,77.82906,77.82906,,,135.654475153,20,72,37,9851,1
108.554283982,3.7244094488188977,18.176469802856445,1632,33,,Continuous,,,57,128,0,16,stationA10,108,2365,1324,127,1,127720.08348599999,SatDddSclFreshAddClauses,16.97892663,timeout,113843.19731300001,53.066331,,,125.533210243,17,55,68,7935,1
,,,,,,cont,134,aborted,58,,,,stationA11,,,,,,110781,sat_ddd_scl_fresh_addclauses,,aborted,,,,,110.781,,,,,
,,21.714284896850586,6393,33,,Continuous,,,59,,,,stationA12,,,,,,19610.316958,SatDddSclFreshAddClauses,,oom,,,,,,28,,,,
104.873639342,3.690031152647975,17.33333396911621,2022,25,,Continuous,,,60,85,0,20,stationB1,123,2369,1270,84,1,132368.72596500002,SatDddSclFreshAddClauses,24.124305842,timeout,27.789723,27.789723,,,128.997944948,18,51,31,6740,1
94.569841494,2.895424836601307,14.800000190734863,87,25,4798,Continuous,,,61,96,4798,14,stationB2,24,443,208,96,3,112815.463436,SatDddSclFreshAddClauses,16.540543235,ok,107186.251428,18.745318,111109.951508,111109.951508,111.110384245,5,17,71,4798,1
