algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.005940494000000001,2.466666666666667,12.625,126,33,1393,Continuous,,,30,120,1393,6,trackA7,11,518,265,120,1,17.545077,SatDddSclTotalizer,0.01100207,ok,15.971234,4.9752909999999995,16.400446,16.400446,0.016942264,8,5,103,1393,1
,,19.88888931274414,4862,33,,Continuous,,,31,,,,trackA8,,,,,,68088.148316,SatDddSclTotalizer,,oom,,,,,,27,,,,
5.352758756,7.45985401459854,20.049999237060547,2616,33,6305,Continuous,,,32,388,6305,30,trackA9,351,6132,4087,388,2,32037.217765,SatDddSclTotalizer,26.589493784,ok,24045.470895000002,26.656935,31940.820446,31940.820446,31.942252238000002,20,157,215,6305,1
0.3672076940000002,4.8283464566929135,18.176469802856445,1632,33,4812,Continuous,,,33,241,4812,25,trackA10,139,3066,1946,241,2,2947.1004590000002,SatDddSclTotalizer,2.553512092,ok,2913.0177919999996,5.52969,2919.9699419999997,2919.9699419999997,2.920719471,17,74,152,4812,1
,,20.482759475708008,6144,33,,Continuous,,,34,,,,trackA11,,,,,,66511.296588,SatDddSclTotalizer,,oom,,,,,,29,,,,
,,21.714284896850586,6393,33,,Continuous,,,35,,,,trackA12,,,,,,70440.273583,SatDddSclTotalizer,,oom,,,,,,28,,,,
0.11024477699999996,3.794392523364486,17.33333396911621,2022,25,1507,Continuous,,,36,213,1507,11,trackB1,89,2436,1453,213,1,577.7000380000001,SatDddSclTotalizer,0.45998946,ok,519.203788,7.865932000000001,569.3324680000001,569.3324680000001,0.570233934,18,56,143,1507,1
0.016728415,3.0718954248366015,14.800000190734863,87,25,4404,Continuous,,,37,91,4404,10,trackB2,17,470,255,91,1,32.967997,SatDddSclTotalizer,0.014572789,ok,28.280084000000002,6.7326690000000005,30.440545,30.440545,0.031300892,5,12,64,4404,1
0.004673405,3.566473988439306,16.799999237060547,136,20,596,Continuous,,,38,74,596,14,trackB3,32,617,322,74,1,10.953719000000001,SatDddSclTotalizer,0.005639116,ok,9.126663,4.701448,9.577681,9.577681,0.010312212,5,19,44,596,1
28.200225759999995,8.5,15.949999809265137,2246,25,,Continuous,,,39,266,59422,49,trackB4,385,5593,3636,266,2,121492.225351,SatDddSclTotalizer,92.414867125,timeout,55938.793954,15.792879999999998,,,120.615092416,20,148,110,61451,1
0.023347892000000002,3.814207650273224,17.799999237060547,136,25,1662,Continuous,,,40,116,1662,12,trackB5,43,698,363,116,1,70.187471,SatDddSclTotalizer,0.04427089,ok,58.938945,3.5511079999999997,66.897286,66.897286,0.06761845,5,25,77,1662,1
0.0024273969999999995,1.7261146496815287,15.199999809265137,93,25,209,Continuous,,,41,52,209,4,trackB6,4,271,98,52,1,5.780843,SatDddSclTotalizer,0.002931739,ok,3.2847850000000003,2.929978,4.852545,4.852545,0.005358831,5,1,41,209,1
,,15.25,2865,25,,Continuous,,,42,,,,trackB7,,,,,,47721.607668,SatDddSclTotalizer,,oom,,,,,,24,,,,
0.024682311,3.5755395683453237,13.399999618530273,72,25,1906,Continuous,,,43,155,1906,12,trackB8,22,497,280,155,2,91.358633,SatDddSclTotalizer,0.064199145,ok,86.52383900000001,3.483903,88.288717,88.288717,0.088881104,5,13,128,1906,1
