algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.014123334,11.375,130,25,10,FiniteSteps123,13,10.0,0,1,10.0,origB10,260,0.025417734,BigM_CPLEX,0.01,ok,0.039541068,8,182,10.0
0.037448163,15.4,3202,25,23,FiniteSteps123,14,23.0,0,1,23.0,origB11,6404,0.240886046,BigM_CPLEX,0.19,ok,0.278334209,25,770,23.0
0.025012577,16.214285714285715,970,25,6,FiniteSteps123,15,6.0,0,1,6.0,origB12,1940,0.056655891,BigM_CPLEX,0.03,ok,0.081668468,14,454,6.0
0.019746622,14.8,87,25,5,FiniteSteps123,16,5.0,0,1,5.0,origB2,174,0.024799429,BigM_CPLEX,0.01,ok,0.044546051,5,148,5.0
0.018808382,16.8,136,20,5,FiniteSteps123,17,5.0,0,1,5.0,origB3,272,0.026424322,BigM_CPLEX,0.01,ok,0.045232704,5,168,5.0
0.029634284,15.95,2246,25,16,FiniteSteps123,18,16.0,0,1,16.0,origB4,4492,0.098157666,BigM_CPLEX,0.07,ok,0.12779195000000002,20,638,16.0
0.016918265,17.8,136,25,2,FiniteSteps123,19,2.0,0,1,2.0,origB5,272,0.036191252,BigM_CPLEX,0.01,ok,0.053109516999999995,5,178,2.0
0.015597397,15.2,93,25,2,FiniteSteps123,20,1.9999999999999998,0,1,2.0,origB6,186,0.024962727,BigM_CPLEX,0.01,ok,0.040560124,5,152,2.0
0.032184746,15.25,2865,25,25,FiniteSteps123,21,25.0,0,1,25.0,origB7,5730,0.159829652,BigM_CPLEX,0.11,ok,0.19201439799999998,24,732,25.0
0.020417994,13.4,72,25,6,FiniteSteps123,22,6.0,0,1,6.0,origB8,144,0.025374273,BigM_CPLEX,0.01,ok,0.045792267,5,134,6.0
0.020594776,13.571428571428571,150,25,7,FiniteSteps123,23,7.0,0,1,7.0,origB9,300,0.029642824,BigM_CPLEX,0.01,ok,0.0502376,7,190,7.0
0.06075414,20.93103448275862,5915,33,37,FiniteSteps123,24,37.0,0,1,37.0,addstationA1,11830,1.459564729,BigM_CPLEX,1.39,ok,1.520318869,29,1214,37.0
0.025679099,18.176470588235293,1632,33,21,FiniteSteps123,25,21.0,0,1,21.0,addstationA10,3264,0.121181249,BigM_CPLEX,0.09,ok,0.146860348,17,618,21.0
0.05985692,20.482758620689655,6144,33,41,FiniteSteps123,26,41.0,0,1,41.0,addstationA11,12288,1.35566713,BigM_CPLEX,1.29,ok,1.4155240500000001,29,1188,41.0
0.06626018,21.714285714285715,6393,33,44,FiniteSteps123,27,44.0,0,1,44.0,addstationA12,12786,1.61675763,BigM_CPLEX,1.55,ok,1.68301781,28,1216,44.0
0.038922938,19.0,3735,33,40,FiniteSteps123,28,40.0,0,1,40.0,addstationA2,7470,0.541360966,BigM_CPLEX,0.49,ok,0.5802839040000001,25,950,40.0
0.032249426,22.375,2061,33,19,FiniteSteps123,29,19.0,0,1,19.0,addstationA3,4122,0.141973127,BigM_CPLEX,0.11,ok,0.174222553,16,716,19.0
0.021781447,19.214285714285715,1175,33,17,FiniteSteps123,30,17.0,0,1,17.0,addstationA4,2350,0.082705634,BigM_CPLEX,0.06,ok,0.104487081,14,538,17.0
