algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_clauses_total,num_conflicts,num_time_points,num_traveltime,num_vars_total,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.002709536,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,343,4,293,105,117,2,1,3.935752,MaxSatDddLadderScl,0.000124051,ok,0.00283326,5,3,66,2
0.00300426,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,10,1,159,0,4,2,1,3.651873,MaxSatDddLadderScl,7.8e-06,ok,0.00301172,5,0,0,2
0.010853498,2.955026455026455,15.25,2865,25,25,FiniteSteps123,18,131,25,24,origB7,4908,219,2234,1493,1551,25,1,14.819265,MaxSatDddLadderScl,0.003279872,ok,0.014133053,24,51,53,25
0.0018245059999999998,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,22,1,141,0,8,6,1,2.4981690000000003,MaxSatDddLadderScl,8.392e-06,ok,0.001832584,5,0,0,6
0.0027627729999999996,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,1086,15,548,327,365,7,1,3.7143509999999997,MaxSatDddLadderScl,0.000399906,ok,0.003162226,7,9,78,7
0.002874021,2.663157894736842,11.375,130,25,10,FiniteSteps123,21,64,10,8,origB10,984,19,506,286,332,10,1,3.807703,MaxSatDddLadderScl,0.000230817,ok,0.003104502,8,12,40,10
0.010199446000000001,2.832704402515723,15.399999618530273,3202,25,23,FiniteSteps123,22,112,23,31,origB11,4872,273,2252,1379,1549,23,1,13.899549,MaxSatDddLadderScl,0.002608451,ok,0.01280739,25,67,20,23
0.004137927,1.5576923076923077,16.214284896850586,970,25,6,FiniteSteps123,23,54,6,7,origB12,800,20,729,225,274,6,1,5.007974999999999,MaxSatDddLadderScl,0.000138529,ok,0.004275831,14,16,32,6
0.036461309,4.192276749798873,20.931034088134766,5915,33,23,FiniteSteps123,24,184,23,28,trackA1,12108,296,5211,3616,4072,23,1,62.509741999999996,MaxSatDddLadderScl,0.024965151,ok,0.061426041,29,95,64,23
0.024304903999999995,4.288205128205128,19.0,3735,33,33,FiniteSteps123,25,186,33,24,trackA2,9853,243,4181,2946,3304,33,2,37.669205999999996,MaxSatDddLadderScl,0.012096633,ok,0.036401162,25,87,63,33
0.014397429,3.796448087431694,22.375,2061,33,15,FiniteSteps123,26,175,15,13,trackA3,6242,117,2779,1876,2113,15,1,21.295267,MaxSatDddLadderScl,0.005981714,ok,0.020378521,16,64,94,15
0.0072028759999999995,2.523550724637681,19.214284896850586,1175,33,15,FiniteSteps123,27,99,15,9,trackA4,2603,50,1393,772,885,15,1,9.078585,MaxSatDddLadderScl,0.00112588,ok,0.008328394,14,27,55,15
0.006253516,2.2025316455696204,19.25,876,33,12,FiniteSteps123,28,112,12,10,trackA5,1769,32,1044,527,597,12,1,7.907587,MaxSatDddLadderScl,0.000845605,ok,0.007098521,12,19,79,12
